0.000,93.600,0.000,53.950,29.570,0.000,574.000,10.000,0.000
0.000,97.800,0.000,53.950,29.570,0.000,561.000,10.000,0.000
0.000,100.500,0.000,52.680,31.920,0.000,523.000,10.000,0.000
0.000,102.000,0.000,52.680,31.920,0.000,496.000,10.000,0.000
0.000,102.900,0.000,51.420,33.100,0.000,478.000,10.000,0.000
0.000,103.000,0.000,50.160,34.280,0.000,467.000,10.000,0.000
0.000,102.500,0.000,50.160,34.280,0.000,461.000,10.000,0.000
0.000,101.500,0.000,48.910,35.470,0.000,456.000,10.000,0.000
0.000,100.200,0.000,48.910,35.470,0.000,449.000,10.000,0.000
0.000,98.800,0.000,48.910,36.670,0.000,448.000,109.000,0.000
0.000,97.300,0.000,47.660,37.870,0.000,447.000,10.000,0.000
0.000,95.700,0.000,47.660,37.870,0.000,449.000,10.000,0.000
0.000,94.400,0.000,46.420,37.870,0.000,445.000,109.000,0.000
0.000,93.400,0.000,47.660,39.070,0.000,446.000,109.000,0.000
0.000,92.500,0.000,47.660,40.290,0.000,450.000,10.000,0.000
0.000,91.800,0.000,47.660,40.290,0.000,445.000,109.000,0.000
0.000,91.500,0.000,46.420,41.500,0.000,438.000,109.000,0.000
0.000,91.300,0.000,47.660,42.720,0.000,448.000,109.000,0.000
0.000,91.700,0.000,46.420,43.950,0.000,459.000,10.000,0.000
0.000,92.400,0.000,47.660,43.950,0.000,453.000,10.000,0.000
0.000,93.200,0.000,47.660,45.180,0.000,452.000,10.000,0.000
0.000,94.200,0.000,47.660,46.420,0.000,463.000,10.000,0.000
0.000,95.300,0.000,50.160,48.910,0.000,444.000,10.000,0.000
0.000,0.000,0.000,50.160,48.910,0.000,436.000,10.000,0.000
0.000,0.000,0.000,50.160,48.910,0.000,436.000,10.000,0.000
0.000,0.000,0.000,51.420,50.160,0.000,435.000,10.000,0.000
0.000,0.000,0.000,51.420,51.420,0.000,430.000,10.000,0.000
0.000,0.000,0.000,51.420,52.680,0.000,430.000,10.000,0.000
0.000,0.000,0.000,51.420,53.950,0.000,427.000,10.000,0.000
0.000,0.000,0.000,52.680,52.680,0.000,427.000,10.000,0.000
0.000,0.000,0.000,52.680,53.950,0.000,421.000,10.000,0.000
0.000,0.000,0.000,51.420,55.230,0.000,424.000,10.000,0.000
0.000,0.000,0.000,51.420,57.790,0.000,421.000,10.000,0.000
0.000,0.000,0.000,52.680,56.510,0.000,430.000,10.000,0.000
0.000,0.000,0.000,52.680,57.790,0.000,439.000,10.000,0.000
0.000,0.000,0.000,51.420,59.090,0.000,435.000,10.000,0.000
0.000,0.000,0.000,52.680,60.380,0.000,433.000,10.000,0.000
0.000,0.000,0.000,52.680,61.690,0.000,426.000,109.000,0.000
0.000,0.000,0.000,51.420,60.380,0.000,426.000,10.000,0.000
0.000,0.000,0.000,52.680,61.690,0.000,424.000,10.000,0.000
0.000,0.000,0.000,52.680,63.000,0.000,421.000,109.000,0.000
0.000,0.000,0.000,52.680,64.310,0.000,413.000,10.000,0.000
0.000,0.000,0.000,51.420,64.310,0.000,410.000,10.000,0.000
0.000,0.000,0.000,52.680,65.630,0.000,419.000,10.000,0.000
0.000,0.000,0.000,51.420,65.630,0.000,411.000,10.000,0.000
0.000,0.000,0.000,51.420,65.630,0.000,412.000,109.000,0.000
0.000,0.000,0.000,51.420,65.630,0.000,413.000,10.000,0.000
0.000,0.000,0.000,50.160,66.960,0.000,409.000,10.000,0.000
0.000,0.000,0.000,51.420,68.290,0.000,418.000,10.000,0.000
0.000,0.000,0.000,51.420,69.630,0.000,412.000,10.000,0.000
0.000,0.000,0.000,52.680,70.980,0.000,409.000,10.000,0.000
0.000,0.000,0.000,52.680,70.980,0.000,412.000,10.000,0.000
0.000,0.000,0.000,52.680,70.980,0.000,409.000,10.000,0.000
0.000,0.000,0.000,52.680,70.980,0.000,402.000,10.000,0.000
0.000,0.000,0.000,53.950,72.330,0.000,407.000,10.000,0.000
0.000,0.000,0.000,53.950,70.980,0.000,407.000,10.000,0.000
0.000,0.000,0.000,53.950,72.330,0.000,409.000,10.000,0.000
0.000,0.000,0.000,53.950,72.330,0.000,402.000,109.000,0.000
0.000,0.000,0.000,51.420,76.420,0.000,402.000,208.000,0.000
0.000,0.000,0.000,48.910,79.170,0.000,423.000,307.000,0.000
0.000,0.000,0.000,45.180,83.360,0.000,413.000,208.000,0.000
0.000,0.000,0.000,48.910,81.960,0.000,423.000,10.000,0.000
0.000,0.000,0.000,53.950,81.960,0.000,431.000,10.000,0.000
0.000,0.000,0.000,57.790,77.790,0.000,438.000,10.000,0.000
0.000,0.000,0.000,59.090,73.680,0.000,440.000,10.000,0.000
0.000,0.000,0.000,57.790,72.330,0.000,443.000,10.000,0.000
